url,budget,boxOffice,isWinner,oscarWins,oscarNom,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Metascore,imdbRating,imdbVotes,imdbID,tomatoMeter,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,DVD,Production,Decade
https://en.wikipedia.org/wiki/Dark_Victory,0,0,false,0,3,Dark Victory,1939-01-31T21:00:00.000Z,APPROVED,1939-04-21T21:00:00.000Z,104,Drama,Edmund Goulding,"Casey Robinson (screen play), George Emerson Brewer Jr. (from the play by), Bertram Bloch (from the play by)","Bette Davis, George Brent, Humphrey Bogart, Geraldine Fitzgerald","Judith Traherne is at the height of young society when Dr. Frederick Steele diagnoses a brain tumor. After surgery she falls in love with Steele. The doctor tells her secretary that the tumor will come back and eventually kill her. Learning this, Judith becomes manic and depressive. Her horse trainer Michael, who loves her, tells her to get as much out of life as she can. She marries Steele who intends to find a cure for her illness. As he goes off to a conference in New York failing eyesight indicates to Judith that she is dying.",English,USA,0,7.6,7069,tt0031210,86,7.4,21,18,3,81,3.9,5124,1997-09-22T20:00:00.000Z,20th Century Fox,1930s
"https://en.wikipedia.org/wiki/Goodbye,_Mr._Chips_(1939_film)",1051000,3252000,false,1,7,"Goodbye, Mr. Chips",1939-01-31T21:00:00.000Z,UNRATED,1939-07-27T21:00:00.000Z,114,Drama,"Sam Wood, Sidney Franklin","R.C. Sherriff (screen play), Claudine West (screen play), Eric Maschwitz (screen play), James Hilton (book)","Robert Donat, Greer Garson, Terry Kilburn, John Mills","An old classics teacher looks back over his long career, remembering pupils and colleagues, and above all the idyllic courtship and marriage that transformed his life.",English,UK,0,7.7,7652,tt0031385,81,7.8,16,13,3,88,3.9,5595,2004-02-02T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film),2777000,3017000,false,2,5,The Wizard of Oz,1939-01-31T21:00:00.000Z,PASSED,1939-08-24T21:00:00.000Z,101,Adventure,"Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, King Vidor","Noel Langley (screenplay), Florence Ryerson (screenplay), Edgar Allan Woolf (screenplay), Noel Langley (adaptation), L. Frank Baum (from the book by)","Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr",Dorothy Gale is swept away to a magical land in a tornado and embarks on a quest to see the Wizard who can help her return home.,English,USA,100,8.1,267660,tt0032138,99,9.4,108,107,1,89,3.7,872252,1999-10-18T20:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Mr._Smith_Goes_to_Washington,1500000,9000000,false,1,10,Mr. Smith Goes to Washington,1939-01-31T21:00:00.000Z,NOT RATED,1939-10-18T21:00:00.000Z,129,Drama,Frank Capra,"Sidney Buchman (screen play), Lewis R. Foster (story)","Jean Arthur, James Stewart, Claude Rains, Edward Arnold","Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal.",English,USA,0,8.3,71825,tt0031679,83,7.4,12,10,2,82,3.6,1622,2007-08-20T20:00:00.000Z,ITVS,1930s
https://en.wikipedia.org/wiki/Of_Mice_and_Men_(1939_film),0,0,false,0,3,Of Mice and Men,1939-01-31T21:00:00.000Z,APPROVED,1940-01-11T21:00:00.000Z,107,Drama,Lewis Milestone,"John Steinbeck (by), Eugene Solow (screen play)","Burgess Meredith, Betty Field, Lon Chaney Jr., Charles Bickford","George Milton and Lennie Small are migrant workers in the 1930s Depression. Lennie is mentally disabled and George looks after him. While working as hands on a Western ranch, they dream of owning their own ranch and the opportunity may be available. Their current ranch is owned by a sadistic man who has a flirtatious wife.",English,USA,0,7.8,4147,tt0031742,100,8.5,12,12,0,85,3.6,7081,2001-03-12T21:00:00.000Z,United Artists,1930s
https://en.wikipedia.org/wiki/Gone_with_the_Wind_(film),3850000,390000000,true,9,13,Gone with the Wind,1939-01-31T21:00:00.000Z,G,1940-01-16T21:00:00.000Z,221,Drama,"Victor Fleming, George Cukor, Sam Wood","Margaret Mitchell (story), Sidney Howard (screenplay)","Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes","Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie.",English,USA,0,8.2,198515,tt0031381,94,8.6,81,76,5,93,3.9,291644,2000-03-06T21:00:00.000Z,Loew's Inc.,1930s
https://en.wikipedia.org/wiki/Ninotchka,1365000,2300000,false,0,4,Ninotchka,1939-01-31T21:00:00.000Z,PASSED,1940-01-31T21:00:00.000Z,110,Comedy,Ernst Lubitsch,"Charles Brackett (screen play), Billy Wilder (screen play), Walter Reisch (screen play), Melchior Lengyel (based on the original story by)","Greta Garbo, Melvyn Douglas, Ina Claire, Bela Lugosi","Only the royal suite at the grandest hotel in Paris has a safe large enough for the jewels of the Grand Duchess Swana. So the three Russians who have come to sell the jewels settle into the suite until a higher ranking official is dispatched to find out what is delaying the sale. She is Ninotchka, a no nonsense woman who fascinates Count Leon who had been the faithful retainer of the Grand Duchess. The Grand Duchess will give up all claim to the jewels if Ninotchka will fly away from the count.",English,USA,0,8,13620,tt0031725,97,8.3,31,30,1,89,4,6659,2005-09-04T20:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/The_Grapes_of_Wrath_(film),800000,2500000,false,2,7,The Grapes of Wrath,1940-01-31T21:00:00.000Z,NOT RATED,1940-03-14T21:00:00.000Z,129,Drama,John Ford,"Nunnally Johnson (screen play), John Steinbeck (based on the novel by)","Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin","Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncles farm, and joins them the next day as they head for California and a new life... Hopefully.",English,USA,0,8.1,57808,tt0032551,100,9,42,42,0,88,3.9,23509,2004-04-05T20:00:00.000Z,20th Century Fox,1940s
https://en.wikipedia.org/wiki/Rebecca_(1940_film),1288000,6000000,true,2,11,Rebecca,1940-01-31T21:00:00.000Z,NOT RATED,1940-04-11T21:00:00.000Z,130,Film-Noir,Alfred Hitchcock,"Daphne Du Maurier (celebrated novel), Robert E. Sherwood (screen play), Joan Harrison (screen play), Philip MacDonald (adaptation), Michael Hogan (adaptation)","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson","A shy ladies' companion, staying in Monte Carlo with her stuffy employer, meets the wealthy Maxim de Winter. She and Max fall in love, marry and return to Manderley, his large country estate in Cornwall. Max is still troubled by the death of his first wife, Rebecca, in a boating accident the year before. The second Mrs. de Winter clashes with the housekeeper, Mrs. Danvers, and discovers that Rebecca still has a strange hold on everyone at Manderley.",English,USA,0,8.2,80337,tt0032976,100,8.7,47,47,0,92,4.1,38473,2001-03-12T21:00:00.000Z,United Artists,1940s
https://en.wikipedia.org/wiki/Our_Town_(1940_film),0,0,false,0,5,Our Town,1940-01-31T21:00:00.000Z,NOT RATED,1940-05-23T21:00:00.000Z,90,Drama,Sam Wood,"Thornton Wilder (play), Thornton Wilder (screenplay), Frank Craven (screenplay), Harry Chandlee (screenplay)","William Holden, Martha Scott, Fay Bainter, Beulah Bondi","Change comes slowly to a small New Hampshire town in the early 20th century. People grow up, get married, live, and die. Milk and the newspaper get delivered every morning, and nobody locks their front doors.",English,USA,0,6.8,1602,tt0032881,86,7.2,7,6,1,48,3.2,1255,2000-08-14T20:00:00.000Z,United Artists,1940s
"https://en.wikipedia.org/wiki/All_This,_and_Heaven_Too",0,0,false,0,3,"All This, and Heaven Too",1940-01-31T21:00:00.000Z,APPROVED,1940-07-12T21:00:00.000Z,141,Drama,Anatole Litvak,"Rachel Field (by), Casey Robinson (screen play)","Bette Davis, Charles Boyer, Jeffrey Lynn, Barbara O'Neil","When lovely and virtuous governess Henriette Deluzy comes to educate the children of the debonair Duc de Praslin, a royal subject to King Louis-Philippe and the husband of the volatile and obsessive Duchesse de Praslin, she instantly incurs the wrath of her mistress, who is insanely jealous of anyone who comes near her estranged husband. Though she saves the duchess's little son from a near-death illness and warms herself to all the children, she is nevertheless dismissed by the vengeful duchess. Meanwhile, the attraction between the duke and Henriette continues to grow, eventually leading to tragedy.",English,USA,0,7.7,3007,tt0032194,83,7,6,5,1,87,4,995,2008-03-31T20:00:00.000Z,Warner Bros.,1940s
https://en.wikipedia.org/wiki/Foreign_Correspondent_(film),1484167,1598435,false,0,6,Foreign Correspondent,1940-01-31T21:00:00.000Z,NOT RATED,1940-08-15T21:00:00.000Z,120,Romance,Alfred Hitchcock,"Charles Bennett (screenplay), Joan Harrison (screenplay), James Hilton (dialogue), Robert Benchley (dialogue)","Joel McCrea, Laraine Day, Herbert Marshall, George Sanders","Johnny Jones is an action reporter on a New York newspaper. The editor appoints him European correspondent because he is fed up with the dry, reports he currently gets. Jones' first assignment is to get the inside story on a secret treaty agreed between two European countries by the famous diplomat, Mr. Van Meer. However things don't go to plan and Jones enlists the help of a young woman to help track down a group of spies.",English,USA,0,7.6,12803,tt0032484,94,8.1,34,32,2,81,3.8,6707,2004-09-06T20:00:00.000Z,Warner Bros.,1940s
https://en.wikipedia.org/wiki/The_Long_Voyage_Home,682495,580129,false,0,6,The Long Voyage Home,1940-01-31T21:00:00.000Z,APPROVED,1940-11-10T21:00:00.000Z,105,Drama,John Ford,"Eugene O'Neill (based on: four sea plays by), Dudley Nichols (adapted for the screen by)","John Wayne, Thomas Mitchell, Ian Hunter, Barry Fitzgerald","Aboard the freighter Glencairn, the lives of the crew are lived out in fear, loneliness, suspicion and cameraderie. The men smuggle drink and women aboard, fight with each other, spy on each other, comfort each other as death approaches, and rescue each other from danger.",English,USA,0,7.1,2615,tt0032728,100,8.1,9,9,0,71,3.6,633,2006-06-05T20:00:00.000Z,Criterion Collection,1940s
https://en.wikipedia.org/wiki/The_Letter_(1940_film),0,0,false,0,7,The Letter,1940-01-31T21:00:00.000Z,NOT RATED,1940-11-22T21:00:00.000Z,95,Crime,William Wyler,"W. Somerset Maugham (by), Howard Koch (screen play)","Bette Davis, Herbert Marshall, James Stephenson, Frieda Inescort","The wife of a rubber plantation administrator shoots a man to death and claims it was self-defense. Her poise, graciousness and stoicism impress nearly everyone who meets her. Her husband is certainly without doubt; so is the district officer; while her lawyer's doubts may be a natural skepticism. But this is Singapore and the resentful natives will have no compunction about undermining this accused murderess. A letter in her hand turns up and may prove her undoing.",English,USA,0,7.7,7943,tt0032701,100,8.6,9,9,0,83,3.8,3603,2005-01-10T21:00:00.000Z,MGM,1940s
https://en.wikipedia.org/wiki/The_Philadelphia_Story_(film),914000,3259000,false,2,6,The Philadelphia Story,1940-01-31T21:00:00.000Z,NOT RATED,1940-12-25T21:00:00.000Z,112,Comedy,George Cukor,"Donald Ogden Stewart (screen play), Philip Barry (based on the play by)","Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey","Philadelphia socialites Tracy Lord and C.K. Dexter Haven married impulsively, with their marriage and subsequent divorce being equally passionate. They broke up when Dexter's drinking became excessive, it a mechanism to cope with Tracy's unforgiving manner to the imperfect, imperfections which Dexter admits he readily has. Two years after their break-up, Tracy is about to remarry, the ceremony to take place at the Lord mansion. Tracy's bridegroom is nouveau riche businessman and aspiring politician George Kittredge, who is otherwise a rather ordinary man and who idolizes Tracy. The day before the wedding, three unexpected guests show up at the Lord mansion: Macaulay Connor (Mike to his friends), Elizabeth Imbrie - the two who are friends of Tracy's absent brother, Junior - and Dexter himself. Dexter, an employee of the tabloid Spy magazine, made a deal with its publisher and editor Sidney Kidd to get a story on Tracy's wedding - the wedding of the year - in return for Kidd not publishing a salacious story with accompanying photographs of Tracy's father, Seth Lord, with a New York showgirl named Tina Marra. In reality, Mike and Liz are the reporter and photographer respectively for Spy. Mike and Liz don't particularly like this assignment or working for Kidd, but they need to make a living as their chosen other fields as serious writer and painter don't pay the bills. A suspicious Tracy is onto them, the entire truth which Dexter admits to her. Tracy decides to turn the tables on Mike and Liz. However, hours before the wedding, as the more self-assured Dexter and Liz get to work on how to get the Lords out from under Spy's threats, Tracy and Mike, both inebriated, go on a journey of self-discovery with Tracy ultimately coming to her realizations a little faster than Mike.",English,USA,0,8.1,47813,tt0032904,100,8.8,54,54,0,93,4.1,46250,1997-09-09T20:00:00.000Z,MGM,1940s
